InterContinentalTahitiResort&Spa,Nous avons séjourné deux jours dans cet hôtel à notre arrivée à Tahiti. Nous avions une chambre panoramique tout simplement magnifique avec une vue imprenable sur Moorea. Le lit énorme et très confortable. Une salle de bain avec une baignoire immense.Piscine de sable très sympa et idéale pour les enfants. Le restaurant est bien/ avec une jolie vue sur la piscine et la mer.Buffet de petit déjeuner très bien et le dimanche il y a un brunch polynésien.A recommander lors d'une escale à Tahiti. Seul petit bénol : pas de collier de coquillage en partant alors que les autres hôtels le font.,29 août 2016,mai 2016,FloJe,5.0
InterContinentalTahitiResort&Spa,Nous sommes restés trois nuits à L'intercontinental et nous ne l'avons pas du tout regrette. La chambre est grande/ vue mer/ belle terrasse/ belle salle de bains avec de bons produits changes tous les jours. La vue est splendide sur Moorea/ les restaurants très bons (en particulier le Lotus/ il faut y réserver mais c'est excellent). Le personnel est très gentil et serviable/ bref on se sent bien tout de suite. Seul regret : pas de possibilité de descendre dans la mer mais la grande plage est à 10mn en taxi ce qui n'est pas un problème!,26 août 2016,août 2016,Gauderique,5.0
InterContinentalTahitiResort&Spa,Excellent hôtel/ très jolie avec 2 piscines et lagonarium. C'est splendide. Les bungalows sur pilotis sont superbes. Le rêve a l'état pur quand le soleil se couche sur l'île de moorea. C'est magnifique/ magique. Nous étions logés sur les bungalows les plus proches/ vous pouvez descendre directement dans la mer depuis votre bugalow. Le bar avec ses musiciens le soir est vraiment super agréable. Le restaurant le tiaré est sympa et il y a un restaurant gastronomique. Dans une dès piscine vous pouvez vous baigner et boire un verre car le bar communiqué avec la piscine qui est faite de sable. Le personnel est d'une gentillesse et extrême y serviable. C'est un hôtel de luxe mais si vous pouvez offrez vous une ou deux nuits vous en serez enchanté. J'ai adoré faites le sincèrement. Vous serez envahie tellement c'est beau. Je dis yesssss malgré le prix,25 août 2016,août 2016,Forget06,5.0
InterContinentalTahitiResort&Spa,Hotel traditionnel/ un peu grand mais très bien situé pour les transits/ à 2 pas de l'aéroport. Jolies piscines avec magnifique vue sur Moorea.Bungalows sur pilotis refaits avec goût et raffinement.Petits déjeuners à l'américaine avec grand choix et qualité.En revanche la restauration est également à l'américaine/ copieuse mais bien peu raffinée et qualitativeEt de manière surprenante pour une chaine US les cocktails sont assez pitoyables (évitez les gin fizz et mojitos)Attention/ lalocalisation ne pardonne pas tou,25 août 2016,août 2016,Yves C,4.0
InterContinentalTahitiResort&Spa,Nous avons séjourné 3x 2 nuits dans cet hôtel (en transit). Très bon hôtel. Les chambres sont très bien et spacieuses. Belle vue sur les piscines et la mer. 2 piscines dont une avec du sable. Il y a aussi un lagoonarium très sympa à faire avec les enfants car c'est sécurisé et on peut voir pas mal de poissons exotiques.Bar et resto correct.Par contre le buffet nest pas excessif au niveau prix mais à éviter.Très bon hôtel pour passer quelques nuits pas très loin de l'aéroport (à 5 min),22 août 2016,août 2016,nfoss,4.0
InterContinentalTahitiResort&Spa,Très bel hôtel/ la vue lorsque l'on arrive vous coupe le sifflet ;-)Bungalow sur pilotis absolument parfaitLe petit déjeuner au buffet est délicieux et très variéJolie ambiance au bar le soirUn +++ pour le restaurant de l'hôtel "Le Lotus" absolument merveilleux !!! Ne le ratez pas !,20 août 2016,juillet 2016,15aude,5.0
InterContinentalTahitiResort&Spa,Après un voyage de 15 jours en polynesie/ halte finale pendant 2 nuits à l'intercontinental de Tahiti.Hotel magnifique/ piscine de sable magnifique/ lagoonarium magnifique/ spectacles magnifiques.Chambres familiales bâtiment 8 vraiments vieillissantes.Le personnel du bas est ravissant/ celui du haut beaucoup moins.J'ai plus l'impression d'un hotel de transit qui est là pour prendre vos derniers euros que de vous satisfaire afin de laisser une dernière bonne note de polynesie.Aucunes bonnes attentions et encore moins pour les enfants... Ce qui n'est pas le cas des hôtels du même groupe en Polynesie.,20 août 2016,août 2016,Sylvain H,4.0
InterContinentalTahitiResort&Spa,Bonjour/Nous avons séjourné a l'intercontinental de Tahiti en octobre 2015 (voyage de noces). L'hôtel est idéalement situé : proche de l'aéroport sans les inconvénients et près du centre ville (une ligne de bus passe devant l'hôtel). Les chambres sont belles et propres. Le personnel est accueillant et serviable. Nous étions en formule petit déjeuner et le buffet est superbe et délicieux ! En revanche/ il faut prévoir un bon budget pour les repas car les prix sont chers. Le vrai + est le lagoonarium a l'intérieur de l'hôtel : magique !Nous conseillons vivement cet hôtel qui nous a très agréablement surpris !Bon séjour !,15 août 2016,octobre 2015,mariembn,5.0
InterContinentalTahitiResort&Spa,C'est un incontournable. Cet établissement montre un dynamisme sans faille/ surtout dans l'événementiel. Soirées de danses tahitiennes/ buffets/ soirées à thème/ spa et fitness/ colloques et salons/ formations/ c'est un endroit de luxe qui palpite de vie. Les résidents y sont pour beaucoup mais c'est parce qu'ils y sont les bienvenus. Splendides moulures et robinetterie dans les chambres/ piscines topissimes/ restaurant le lotus extra/ petits déjeuners géniaux/ c'est mon numéro 1.,14 août 2016,août 2016,Rutia P,5.0
InterContinentalTahitiResort&Spa,Nous avons passé une nuit dans cet hôtel bien situé par rapport à l'aéroport.L'accueil est chaleureux après 20h d'avion....Le jardin est magnifique. La piscine est superbe avec une vue grandiose sur le lagon. Pensez à vous "baigner" dans le lagoonarium avec des centaines de poissons.Nous avions une chambre dans le bâtiment principal: une peu "vieillotte" surtout la SDB.Le petit déjeuner est gargantuesque avec de très nombreux choix et un service irréprochable.....Le personnel est très gentil et serviable...Quand nous retournerons à Tahiti nous séjournerons certainement dans cet hôtel et cette fois-ci pour plusieurs nuits !!!,13 août 2016,juillet 2016,laurent D,4.0
InterContinentalTahitiResort&Spa,Nous avons adoré cet hôtel. Notre chambre était très belle/ avec un balcon et parfaitement équipée. Le site a deux grandes piscines et un lagoonarium qui permet de faire une belle initiation à la plongée.On peut avoir des kayaks une heure par jour sans frais et le centre nautique offre des activités diverses à des prix très corrects.Le restaurant principal est très bien/ le buffet du petit déjeuner est impressionnant...Le personnel est parfait.Une expérience globale des plus plaisantes/ nous avons adoré notre séjour de trois nuits.,6 août 2016,juillet 2016,JBNS2,5.0
InterContinentalTahitiResort&Spa,Nous avons passé 2 nuits à l'Intercontinental. La chambre était assez spacieuse et dotée d'un balcon d'où on peut profiter d'une vue magnifique sur le lagon et sur Mooréa. La piscine d'eau de mer permet de suivre le ballet de poissons multicolores. Le petit déjeuner était copieux et de qualité. Un seul regret: ne pas avoir eu le temps de tester le restaurant gastronomique ! Une belle adresse pour passer quelques jours à Tahiti.,4 août 2016,juillet 2016,Tintin-de-Besagne,4.0
InterContinentalTahitiResort&Spa,Nous avons passé une nuit dans cet hôtel/ étant en transit. Ce fut un plaisir de s'y baigner (piscine à fond sablonneux)/ d'y dormir et d'y manger. À recommander au moins pour tout bref séjour à Tahiti. Nous y sommes retourné pour un déjeuner entre 2 vols internes/ ce fut toujours très bien.,1 août 2016,juillet 2016,Phil1478,5.0
InterContinentalTahitiResort&Spa,Cet hôtel reste le 4 étoiles de la côte ouest.Service impeccable et toujours avec le sourire.l'arme FATALE de cet hôtel : son restaurant gastronomique inoubliable.la piscine du lotus est tout aussi superbe.en tant que locaux nous avons confiance dans la chaîne intercontinental qui ne nous a jamais décu,1 août 2016,juillet 2016,cchongues,4.0
InterContinentalTahitiResort&Spa,Après avoir passé 15 jours dans cet établissement en juin dernier/ je pense pouvoir donner un avis objectif. J’ai redécouvert ce magnifique hôtel n’y étant pas revenu depuis 2004 quand il s’appelait « BeachComber ».J’y ai retrouvé le delphinarium intégré au complexe et même Lokai/ un des dauphins âgé aujourd’hui d’une vingtaine d’années avec lequel nous avions joué au cours d’une expérience inoubliable. L’hôtel se compose de bungalows/ sur plage ou sur mer/ et d’une aile « en dur » en forme de demi lune appelée « Lanai » disposée près du hall d’entrée. Afin d’être précis/ les chambres Lanai vont de 160 à 284/ récentes et confortables/ celles dites bungalow/ plus grandes et plus chères/ s’étalent des numéros 300 à 431 autour du centre/ piscine et restaurants ; enfin celles plus éloignées et disposées de l’autre côté du lagon autour du Dolphin Lagoon vont de 500 à 627. Ce sont les plus calmes et les plus prisées de l’hôtel/ donnant sur la mer et ne souffrant pas du chant des coqs qui sévissent 24h/24h autour des bungalows plage de la série 400. J’ai rapporté ce problème à la réception de l’hôtel et à son charmant Directeur au cours d’un cocktail ; pour moi c’est un véritable fléau en Polynésie. Un bungalow dédié à la Gym/ bien équipé en matériel flambant neuf/ disponible à toute heure est placé tout au bout du site après le bungalow 415 / de même que le Spa récemment refait dont nous n’avons pas expérimenté les soins. Les chambres sont spacieuses et joliment décorées/ s’ouvrent sur une grande baie vitrée face au lagon et disposent bien entendu d’une climatisation puissante et silencieuse. L’hôtel propose des activités nautiques dont kayak/ jet ski/ plongée sous-marine ou simples balades autour du lagon dont la rencontre avec les raies et requins pointes noires. Deux piscines en arc de cercle sont disposées devant la plage et proches des restaurants/ ainsi que deux terrains de tennis qui ne semblaient pas attirer beaucoup de monde à cause de la chaleur. J’ajoute qu’un centre de location d’auto AVIS a un comptoir dans le hall de l’hôtel pour ceux qui veulent découvrir l’île de Moorea. Revenons aux services de l’hôtel dont la restauration : un restaurant gastronomique en étage proposant des plats raffinés autour de 35/00 euros/ et un restaurant couvert et en extérieur avec une carte bien fournie et un tarif plus accessible. Le buffet du petit déjeuner est magnifique/ même s’il n’est pas à la hauteur de celui de l’Intercontinentl de Papeete/ une référence pour moi/ et se tient dans la grande salle du restaurant à l’étage. D’après le Directeur/ la durée moyenne d’un client est de 4 à 4/5 jours ce qui ne lui permet pas d’explorer toute la carte proposée dans les restaurants. En y demeurant 15 jours mon épouse et moi même avons eu le loisir de goûter l’ensemble de la carte. C’est d’un excellent niveau/ qualité et présentation/ dont les délicieux plats à base de poisson cru/ notamment le thon rouge très abondant sous ces latitudes. Plusieurs vins sont disponibles/ même au verre/ pour accompagner ces repas/ dont un superbe chardonnay de Chablis. Le personnel est affable/ souriant et disponible/ le contact est facile que ce soit aux comptoirs de la réception ou dans les différents restaurants. Bravo pour cette attitude ! Il est donc difficile de se plaindre/ surtout quand on connaît les difficultés liées à l’approvisionnement et aux problèmes techniques que vivent les établissements de Polynésie. Difficile également de s’ennuyer/ des spectacles de danses sont offerts deux fois par semaine au moment du dîner dont celui de la troupe des « Moorea Swing Boys » sur la plage. L’endroit est magnifique avec la montagne servant de décor à cet établissement s’ouvrant sur un des plus beaux lagons de l’île/ proche des baies de Cook et Opunohu. Je le recommande donc chaleureusement et remercie l’ensemble du personnel pour y avoir passé un moment délicieux.,29 juillet 2016,juin 2016,Patrick A,4.0
InterContinentalTahitiResort&Spa,Nous avons séjourné pour la deuxième fois dans cet hôtel en 4 ans avec nos 2 enfants en chambre panoramique/ bel emplacement avec vue sur moorea/ le personnel attentionné/ les spectacles somptueux/ les nouveaux bungalow pilotis sont somptueux/ dommage qu ils ne puissent accueillir que 2 personnes/ cela aurait été magique pour notre futur voyage.,28 juillet 2016,août 2015,Karine D,4.0
InterContinentalTahitiResort&Spa,Situation et prestation sont de haut niveau. Le personnel est au top et nous avons passé un séjour extraordinaire dans un bungalow avec terrasse et accès direct à l'océan. Si vous le pouvez/ prenez le bungalow sur pilotis/ génial !,21 juillet 2016,juillet 2016,sergevidal,5.0
InterContinentalTahitiResort&Spa,Superbe hotel/ piscine magnifique.Chambre très jolie et spacieuse cadeau de bienvenue pour le vouage de noce avec offert un pareo chaussons...Les petits déjeuners sont excellent/ le service au top!Superbe hôtel ou nous avons passé 2nuits.Avons eu l'occasion de voir un beau spectacle!!,21 juillet 2016,septembre 2015,Assia M,5.0
InterContinentalTahitiResort&Spa,Super hôtel très bon accueil les piscines top avec les enfants le personnel très serviable très propre rien à redire la literie impeccable .Nous avions deux chambres communicantes très pratiques avec les enfants. Le Petit déjeuner très copieux surtout le brunch tahitien du dimanche matin qui est un vrai régal .,19 juillet 2016,juillet 2016,nathalie448379,5.0
InterContinentalTahitiResort&Spa,Avec une arrivée tardive sur l'hôtel j'en ai quand même pris plein les yeux !Bel hôtel avec de très nombreuses prestations (spa/ 2 piscines/ activités marines ..)Le mercredi et le Vendredi des soirées sont organisées pour moi ce fût le Vendredi avec la soiréee merveilleuse et comme nous étions en plein festival du Héva (danse polynésienne) nous avons eu le droit à un groupe de qualité. Ce jour là ce fût buffet et soirée avec musique chant et danse.Les chambres sont spacieuses et toutes des belles vues la mienne la 303 donné sur le jardin et la baie mais sur le cotè mais elle était quand même très bien. Lit que j'ai trouvé très confortable avec sur-matelas et donc assez douillet tout en étant ferme.Le seul bémol toilette dans la salle de bain toujours un peu négatif pour un hotel de ce niveau. Les restaurants (2) sont très bien aménagés avec belle vue sur la piscine et la baie. Le choix et la qualité des plats est varié et de qualité.Les Bars le soir sont sympa.Le petit point négatif hôtel de grande capacité donc un peu usine à tourisme mais bon tous les avantages et la qualité du lieu vous feront passés un excellent séjour j'en suis sûre,14 juillet 2016,juillet 2016,JpbRun71,4.0
InterContinentalTahitiResort&Spa,Lors de notre arrivée de Paris. Nous avons était combler par ce cadre paradisiaque. Les chambres sont correcte/ le cadre est magnifique. Nous avons pu prendre notre petit déjeuner (très bon) et nous sommes partis dans la foulé. Merci,12 juillet 2016,juillet 2016,joris v,5.0
InterContinentalTahitiResort&Spa,Très bel accueil/ un séjour merveilleux. Le personnel aux petits soins/ ça fait beaucoup de bien de rencontrer des personnes cool et souriantes malgré leur travail!! Belles grandes chambres et que dire des bungalows sur pilotis.Nous avons un faible pour cet hôtel / premiers émerveillements sur la Polynésie .Les hôtels INTERCONTINENTAUX/ à ne pas rater/ de magnifiques établissements où le client est la priorité .,8 juillet 2016,mai 2016,ClaudeD678,5.0
InterContinentalTahitiResort&Spa,PositifMais cette année je vais faire un commentaireEn 2010 petit problème avec mes réservations des taxes que je avais déjà payer et que il me réclamait avec insistanceEn 2013 petit problème sur ma facture au moment de égaler un montant supérieur appaisais et discutions. ...En 2016 donc ces derniers jours pas obtenu les chambres que nous avions retenu de FranceErreur reconnu et leur part mais les chambres classes que nous avons réserverSans compensation mais pas un petit punch. ...,5 juillet 2016,juillet 2016,justine t,4.0
InterContinentalTahitiResort&Spa,Nous avons été bien accueillis dans cet hôtel . les chambres sont spacieuses et bien décorées . le punch d accueil était excellent . très belle vue sur la piscine . nous sommes enchantés . on a été réveille par le chant des coqs et avions profite pour nous promener au bord de la petite plage et prendre le brunch qui était bien garni un peu cher mais tahiti est a 18000km de lamétropole . il faut prévoir des lotions anti moustiques . nous avons également essaye le spa de l hôtel c est un must / j ai choisi le massage polynesien,2 juillet 2016,juillet 2016,marie-helene s,5.0
InterContinentalTahitiResort&Spa,Nous avons commencé et terminé notre voyage de noces à l'Intercontinental Tahiti Resort & Spa. Une vraie belle expérience/ avec une équipe très agréable et à l'écoute. Le cadre est somptueux et les chambres agréables. Mention spéciale au petit-déjeuner ;-),30 juin 2016,mai 2016,TwinetteD,5.0
InterContinentalTahitiResort&Spa,Pour clôturer notre voyage de noce/ nous sommes logés à l'intercontinental pour 2 nuits. Les 2 pire nuits de notre voyage! Aucun accueil à notre arrivée/ aucune explication/ aucun geste pour notre lune de miel...à notre arrivée dans la chambre (chambre 114 exactement) ....l'horreur!!! Une horrible odeur d'humidité ( je pèse mes mots)/ camouflée par une climatisation mise à fond/ cette odeur nous a suivi jusqu'au bout. Bien sûr/ la pluie s'est mêlée à notre fin de séjour/ et là surprise! Il pleut dans la salle de bain...Nous trouvons de la moisissure sur le mur...Ne parlons même pas des tarifs exorbitants du restaurant!Pour un hôtel 4 étoiles c'est vraiment navrant....Je déconseille aux jeunes mariés de finir votre séjour dans cet hôtel.,26 juin 2016,juin 2016,Karo51,1.0
InterContinentalTahitiResort&Spa,Arrivés dans cette hôtel après 20h de vol est rrès agréable/ on oublie vite l'avion!L'hôtel est très beau et les piscines à débordement nous pnt fait grandes impressions!Notre chambre standard vue jardin était bien/ à part peut être la salle de bain qui pourrait être un peu rafraîchie...Les petits dejeuners offrent un très grand choix!,20 juin 2016,juin 2016,Tichtouille S,4.0
InterContinentalTahitiResort&Spa,Dernier jour en Polynésie dans cet hotel sur une villa pilotis tout en bois. Du Check In au Check Out/ le professionnalisme est partout. Le room service parfait. La villa en bois avec équipement luxueux. La vue sur l'océan. Et durant cette nuit/ un paradis avant notre départ. Au réveil/ matinal/ le petit déjeuner copieux et notre taxi réservé présent. Que dire ? Excellent de la première à la dernière minute,16 juin 2016,avril 2016,LaurentLuxembourg,5.0
InterContinentalTahitiResort&Spa,Très bon hôtel bien situé et très bien entretenu.Belles piscines et un joli lagonarium.Personnel sympathique.Lors de notre voyage/ c'est le seul hôtel proposant des desserts traditionnels (retia) au petit déjeuner.Petit point négatif/ il a fallu réclamer notre cadeau de voyage de noces qui nous avait été annoncé lors de la réservation.,12 juin 2016,mai 2016,Thomas50340,4.0
InterContinentalTahitiResort&Spa,Arrivée le soir pour une correspondance le lendemain / l'accueil a été tout à fait correct. La chambre était nickel même si absence de baignoire . Le petit déjeuner était très copieux. Donc rien à redire pour un établissement de ce type . Dommage qu'on ait pas pu profiter de la plage et du spa.,12 juin 2016,juin 2016,237olivierm,5.0
InterContinentalTahitiResort&Spa,Nuit très agréable en Bangalow sur pilotis ... chambre spacieuse et joliment décorée à la locale. Merci tout particulierement à emiura de nous avoir faciliter les demarches et au service de restauration pour le brunch servi avec toute la convivialité polynesienne.,11 juin 2016,juin 2016,517lul,5.0
InterContinentalTahitiResort&Spa,Agréable séjour dans votre établissementUn super cadre et un excellent serviceJe tenais à remercier l'ensemble des staff de l'hôtel et tout spécialement à Imiura Tanoa des services réservationsJe le conseillerais à mon entourage,10 juin 2016,juin 2016,vaitiarecowan,5.0
InterContinentalTahitiResort&Spa,Chambre correcte/ plutôt bruyante avec la musique côté faa'a. Dans la chambre c'est très propre/ tout y est. Le frigo est très bruyant/ et la télé grésille... Mais malgré cela/ c'est un bon moment que nous avons passé/ comme à chaque visite :),9 juin 2016,juin 2016,Julien T,4.0
InterContinentalTahitiResort&Spa,N ayant pas de grande esperance en ce qui concerne l hotelerie en polynesie et Je pense avoir ete dans la plupart des hotels de luxe/ celui-ci fut une surprise! Des chambres superbes/ spacieuse et propre . Un service impeccable et quelle surprise de trouver une restauration fabuleuse/ Le lotus a mon gout est sans conteste Le meilleur restaurant de polynesie / notre menu degustation fut un regal Le service une fois de plus superbe / un vrai ravissement/ merci a toute L equipe de cet hotel parfaitement managée/ bravo !,5 juin 2016,juin 2016,ClementC316,5.0
InterContinentalTahitiResort&Spa,le tiki bar est le bar accessible à tous de l intercontinental / hotel magnifique.. il faut aller admirer le coucher du soleil sur Moorea / une splendeur!!! !tout en sirotant un cocktail / sur la terrasse face à l océan /devant la piscine turquoise ...rien que la vue vaut le déplacement. Les cocktails sont délicieux et nombreux et happy hour de 16h 30 à 17 h 30 ..entre amis ou en couple souvenirs garantis...,2 juin 2016,février 2016,Kristiane R,5.0
InterContinentalTahitiResort&Spa,Le cadre est magnifique ainsi que le personnel serviable et souriant. Par contre concernant les repas/ le prix est excessif pour la qualité et le service est lent donc peut mieux faire. Ce sont deux points à améliorer qui valorisera encore plus cet hôtel. Mais sinon très bel hôtel :-) :-),2 juin 2016,mai 2016,Tevahine H,3.0
InterContinentalTahitiResort&Spa,nous avons fais nos deux dernières nuits dans cette hôtel.parc et piscine très bien entretenue ainsi que le lagoonarium.Dés notre enregistrement/ l'hôtesse à l'accueil nous fais sentir que l'on ai des clients en transit et cela nous l'avons constaté dans différents lieu de l'hôtel.Pour la chambre/ elle est correct avec une belle vu sur moorea/ seul bémol la salle de bain avec une baignoire et un rideau en plastique (limite pour un 4 étoiles) en plus quand vous prenez une douche la mousse ressort pour la bouche d'évacuation .Wifi dans la chambre gratuit/ bouteille d'eau par jour.Pour aller en ville/ il faut compter 1000 ffp pour deux/ 5 minutes de voiture car il n'y a rien au alentour.Pour notre départ/ étant donné que nous reprenions l'avion que le soir à 23h55/ nous avons demander comment cela se passer. Nous devions laisser la chambre pour 11h et si on voulait/ ils nous prêtaient une chambre pour 45 minutes pour pouvoir se changer avant de partir.45 minutes à deux/ pour moi cela était trop court et bien ils nous ont proposé de garder la chambre pour une facture de 100 euros en plus. Ok/ on accepte mais quand nous sommes revenu de papeete vers 15h00/ notre chambre était refaite mais plus de produit de toilette pour prendre une dernière douche/ plus de peignoir et plus qu'une serviette de toilette/ je pense cela très mesquin.franchement je regrette d'avoir pris cette hôtel pour finir notre séjour en Polynésie.,29 mai 2016,mai 2016,regined_11,3.0
InterContinentalTahitiResort&Spa,Chambre spacieuse côté jardin-lagon/ calme/ propre/ sur le palier de la réception sur la gauche (369) facile pour accès navette pdj/ resto/ piscine/ bar...(pour personne en situation de handicap)Cuisine à la carte le midi trop grande quantité des plats à notre estomac! et service aux petits soins/ très sympa/ souriant/ aimable.Soirée spectacle marquisienne vue du bar avec un bon snack et de beaux et bons cocktails. Belle ambiance de fin de soirée sous une pluie tropicalo-bretonne...Piscine très grande avec plage descendante chute d'eau et lagoonarium abondant de divers espèces de poissons (pas de requins)Proche du centre de Papeete sans les nuisances de l'aéroport et du port.,29 mai 2016,mai 2016,nini66,5.0
InterContinentalTahitiResort&Spa,Nous avons séjourné 2 nuits dans cet établissement.Les +- Proche de l'aéroport (aucune nuisance particulière)- 2 magnifiques piscines à débordement dont une en sable blanc- Vue sur Moorea- Grand bassin d'eau de mer avec poisson- Equipements de l'hôtel- Restauration- Propreté/ grande salle de bainLes -- Aucun,29 mai 2016,mai 2016,Guillaume V,5.0
InterContinentalTahitiResort&Spa,Nous avions la chambre 211 avec vue sur le hangar à bateaux/ la route qui dessert l'hôtel et l'aéroport. Ultra bruyante. A fuire. Concernant l'hôtel en lui même/ il est plutôt vieillot. Le personnel est gentil. La nourriture assez bonne. Le lagonarium est sympa. Bref cet hotel ne vaut pas son prix et encore moins si on vous attribue la chambre 211.,24 mai 2016,mai 2016,Coraliefamily,2.0
InterContinentalTahitiResort&Spa,Venue plusieurs fois sur Tahiti pour des déplacements professionnels/ j'ai eu l'occasion de tester plusieurs lieux de résidence. L'intercontinental est vraiment hors catégorie ! Personnel très accueillant et chaleureux/ des jardiniers aux responsables en passant par le personnel de service/ personne ne vous croise sans un sourire ou un bonjour. La situation face à Moorea est idéale/ les jardins sont bien entretenus et superbes.Plusieurs piscines/ certaines à débordement/ une avec de l'eau de mer et plein de poissons. Chambres très agréables bien que certaines aient besoin d'un coup de jeune. On peut assister aux soirées spectacle sans choisir le buffet et rester ainsi à des prix raisonnables (un petit faible pour la soirée marquisienne). Bonne restauration. Un seul petit bémol/ l'internet en supplément...,22 mai 2016,mai 2016,sandliv2016,5.0
InterContinentalTahitiResort&Spa,Bien situé - jolie vue - chambres agréables. Un peu trop sensation d'hôtel "de passage"on ne reste pas longtemps ..... Un buffet le dimanche de brunch magnifique mais pris d'assaut par "les locaux" ... SPA très moyen pour l'endroit (en particulier vestiaires) ....Restaurants de qualité.Au vu de la lecture des avis récents : Paradis - magique - oui si c'est une première/ si on revient de temps en temps moins paradisiaque et moins magique.... Boutique trop cher .... Joli spectacle .... Personnellement je trouve les tahitiens très gentils et très accueillants/ là le personnel est "moyen" ....,22 mai 2016,juin 2015,Michelle L,3.0
InterContinentalTahitiResort&Spa,Hôtel bien situé avec une vue magnifique.Les chambres sont agréables et calmes.L'accueil et le service sont bien mais tout est très cher comme partout à Tahiti.Le spectacle du mardi et du vendredi est à ne pas rater ...,19 mai 2016,mai 2016,Christine F,4.0
InterContinentalTahitiResort&Spa,Chambre spacieuse panoramique avec vue sur le lagon et MooreaSalle de bain avec baignoire d'angle et douche plus double vasque et WC séparé au sein de la salle de bainNéanmoins cela manque un peu de fraicheur et de design en particulier sur la salle de bainIl me semble que certaines chambres ont été rénovées mais celle ci mériterait un petit coup de jeune pour correspondre parfaitement au standing de l’hôtelPersonnel agréable et globalement efficaceLa restauration est de bonne facture avec une mention spéciale pour le restaurant Le Lotus absolument excellentEn revanche/ grosse déception avec le Tiki Bar (service interminable ou oubli...)Malgré la proximité de la piste de l'aéroport/ on entend très rarement les avions,19 mai 2016,mai 2016,BODSLyon,4.0
InterContinentalTahitiResort&Spa,très bien situé car à côté de l'aéroport vous êtes immédiatement plongés dans l'atmosphère de la polynésie. Lagonarium/ bar immergé/ cascades/ spectacles tout est absolument parfait . L'hôtel dispose de plusieurs restaurants d'une boutique ou vous trouverez de quoi acheter vos souvenirs ou autre.,18 mai 2016,mars 2016,Yessyka J,5.0
InterContinentalTahitiResort&Spa,Un endroit parfait pour se reposer.Tout est vraiment bien.Les chambres sont agréables/ il y a une porte pour bien séparer la partie nuit.Internet fonctionne très bien.Le seul bémol est pour la rapidité du service au restaurant Tiaré ... C'est très très long !,17 mai 2016,mai 2016,vincenvoyage14,4.0
InterContinentalTahitiResort&Spa,L'hôtel est agréable/ ne pas oublier qu'il est proche de l'aéroport et donc est surtout de passage. Chambre propre / Personnel sympa...Cuisine correcte. un avant goût de la découverte de Tahiti.Une mise en condition avant la réalité,17 mai 2016,avril 2016,Mary L,4.0
InterContinentalTahitiResort&Spa,Nous avons fété notre mariage : Organisation / repas et déco au top. Le service/ le trio local :Menu intercontinental aux petits soins.Belle journée.Merci Flora & Alicia pour avoir organisé notre mariage.,11 mai 2016,avril 2016,adcgisage,5.0
InterContinentalTahitiResort&Spa,Super cadre et chambres au top (même si la mousse remontait des évacuations d'eau dans la salle d'eau)/ même la proximité de l'aéroport ne dérange pas/ par contre une soirée est venue un peu gâcher le calme du complexe.Sinon il y a un récif interne à l'hôtel qui vous permet de plonger avec masque et tuba !! C'est super beau. Mais n'oubliez pas la crème solaire ... ou le lycra car ça cogne dur même si vous êtes sous l'eau.La piscine avec le bar dans l'eau est géniale. Les cocktails sont vraiment bons !Personnel aimable et gentil mais les procédures d'admission sont longues... c'est un peu laborieux des fois.,8 mai 2016,juin 2015,Nicolas L,5.0
InterContinentalTahitiResort&Spa,J'ai réservé un bon mois à l'avance une table pour 4 personnes pour la soirée spectacle merveilleuse/ avec un emplacement bien spécifique/ face à la scène/ au premier rang et à droite de la piste/ pour pouvoir prendre des photos et filmer. Cette demande m'a été confirmée au moment de la réservation par téléphone. Quelques jours avant j'ai reconfirmé par téléphone tout était OK/ et l'emplacement bien noté. Le jour même dans l'après-midi pour être vraiment certain/ par expérience/ je suis passé à l'hôtel pour vérifier. L'emplacement n'avait pas été respecté; j'ai demandé à faire le changement car j'avais invité des amis de passage/ importants pour moi et qu'ils faisaient un reportage sur leur voyage en Polynésie. Quelle ne fût pas ma satisfaction lorsque nous sommes arrivés tous les 4 de devoir constater que il y avait de nouveau une table devant la notre/ ne permettant pas de prendre des photos ou de filmer sans obstruction. Mes remarques/ au personnel en place n'y ont rien fait la situation n'a pas été modifiée. Résidant à Tahiti/ nous allons de trois à quatre fois par ans à ces soirées spectacle ou au restaurant nous réduirons certainement la fréquence de nos visites. Egalement/ étant membre de leur club fidélité/ j'ai demandé à ce que cette dépense soit portée au crédit de mon compte et il me fût répondu que ce n'était pas possible/ seulement si nous y prenions une chambre. J'ai trouvé cette réponse ridicule car la note du restaurant est plus élevée qu'un hébergement et que résidant dans l’île je n'avais pas de besoin en logement.,30 avril 2016,avril 2016,pilewonder,3.0
InterContinentalTahitiResort&Spa,Hôtel magnifique au bord Lagon parc superLe restaurant top. Bar top avec serveurs sympathiquesQuant à la chambre ou nous étions pour 2 NUITS/ là pas terrible salle de bain sans douche avec baignoire avec rideau plastique !!!! Fuite d eau à l arrivée chasse d eau/ pour hôtel de luxe????Chambre située au bord piste aéroport/ la on ressent qu on est pas des clients intéressantsContrairement à nos séjours intercontinental à Moorea et Bora-BoraPour le check-out/ mal reçus en la personne Aline désagréable/ pedante/Nous faisant sentir que nous étions clients par agenceHôtel à éviter pour court séjour.,30 avril 2016,avril 2016,Pascal L,3.0
